sentence,entities
"""Ron,"" he hissed through the dark, ""Ron -""
  Ron woke with a yelp like Fang's, stared wildly around, and saw Harry.
  ","['Ron', 'Ron', 'Fang', 'Harry']"
"""Ron -that girl who died.",['Ron']
"Aragog said she was found in a bathroom,"" said Harry, ignoring Neville's snufing snores from the corner.","['Aragog', 'Harry', 'Neville']"
"""What if she never left the bathroom?",[]
"What if she's still there?""
  Ron rubbed his eyes, frowning through the moonlight.",['Ron']
"And then he understood, too.
  ",[]
"""You don't think - not Moaning Myrtle?""
  A ll those times we were in that bathroom, and she was just
  three toilets away,"" said Ron bitterly at breakfast next day,
  ""and we could've asked her, and now. . .","['Moaning Myrtle', 'three', 'Ron bitterly', 'next day']"
"""
  It had been hard enough trying to look for spiders.",[]
"Escaping their teachers long enough to sneak into a girls' bathroom, the girls' bathroom, moreover, right next to the scene of the first attack, was going to be almost impossible.
  ",['first']
"But something happened in their first lesson, Transfiguration, that drove the Chamber of Secrets out of their minds for the first time in weeks.","['first', 'Transfiguration', 'the Chamber of Secrets', 'first', 'weeks']"
"Ten minutes into the class, Professor McGonagall told them that their exams would start on the first of June, one week from today.
  ","['Ten minutes', 'McGonagall', 'the first of June', 'one week from today']"
"`Exams?"" howled Seamus Finnigan.",['Seamus Finnigan']
"""We're still getting exams?""
  There was a loud bang behind Harry as Neville Longbottom's wand slipped, vanishing one of the legs on his desk.","['Harry', ""Neville Longbottom's"", 'one']"
"Professorr
  *28%*
  McGonagall restored it with a wave of her own wand, and turned, frowning, to Seamus.
  ","['28%', 'Seamus']"
"""The whole point of keeping the school open at this time is for you to receive your education,"" she said sternly.",[]
"""The exams will therefore take place as usual, and I trust you are all studying hard.",[]
"""
  Studying hard!",[]
It had never occurred to Harry that there would be exams with the castle in this state.,['Harry']
"There was a great deal of mutinous muttering around the room, which made Professor McGonagall scowl even more darkly.
  ",['McGonagall']
"""Professor Dumbledore's instructions were to keep the school running as normally as possible, she said.",['Dumbledore']
"""And that, I need hardly point out, means finding out how much you have learned this year.
  ",['this year']
Harry looked down at the pair of white rabbits he was supposed to be turning into slippers.,['Harry']
What had he learned so far this year?,['this year']
"He couldn't seem to think of anything that would be useful in an exam.
  ",[]
"Ron looked as though he'd just been told he had to go and live in the Forbidden Forest.
  ","['Ron', 'the Forbidden Forest']"
"""Can you imagine me taking exams with this?"" he asked Harry, holding up his wand, which had just started whistling loudly.
  ",['Harry']
"Three days before their first exam, Professor McGonagall made another announcement at breakfast.
  ","['Three days', 'first', 'McGonagall']"
"""I have good news,"" she said, and the Great Hall, instead of falling silent, erupted.
  ",['the Great Hall']
"""Dumbledore's coming back!""",['Dumbledore']
"several people yelled joyfully.
  ",[]
"""You've caught the Heir of Slytherin!""",['the Heir of Slytherin']
"squealed a girl at the Ravenclaw table.
  ",['Ravenclaw']
"284*
  ""Quidditch matches are back on!""",['284']
"roared Wood excitedly.
  ",[]
"When the hubbub had subsided, Professor McGonagall said, ""Professor Sprout has informed me that the Mandrakes are ready for cutting at last.","['McGonagall', 'Sprout', 'Mandrakes']"
"Tonight, we will be able to revive those people who have been Petrified.","['Tonight', 'Petrified']"
"I need hardly remind you all that one of them may well be able to tell us who, or what, attacked them.",['one']
I am hopeful that this dreadful year will end with our catching the culprit.,['this dreadful year']
"""
  There was an explosion of cheering.",[]
Harry looked over at the Slytherin table and wasn't at all surprised to see that Draco Malfoy hadn't joined in.,"['Harry', 'Slytherin', 'Draco Malfoy']"
"Ron, however, was looking happier than he'd looked in days.
  ","['Ron', 'days']"
"""It won't matter that we never asked Myrtle, then!""",['Myrtle']
he said to Harry.,['Harry']
"""Hermione'll probably have all the answers when they wake her up!",[]
"Mind you, she'll go crazy when she finds out we've got exams in three days' time.","[""three days' time""]"
She hasn't studied.,[]
It might be kinder to leave her where she is till they're over.,[]
"""
  Just then, Ginny Weasley came over and sat down next to Ron.","['Ginny Weasley', 'Ron']"
"She looked tense and nervous, and Harry noticed that her hands were twisting in her lap.
  ",['Harry']
"""What's up?"" said Ron, helping himself to more porridge.
  ",['Ron']
"Ginny didn't say anything, but glanced up and down the Gryffindor table with a scared look on her face that reminded Harry of someone, though he couldn't think who.
  ","['Ginny', 'Gryffindor', 'Harry']"
"""Spit it out,"" said Ron, watching her.
  ",['Ron']
Harry suddenly realized who Ginny looked like.,"['Harry', 'Ginny']"
"She was rocking backward and forward slightly in her chair, exactly like Dobby did when he was teetering on the edge of revealing forbidden information.
  ",['Dobby']
"""I've got to tell you something,"" Ginny mumbled, carefully not looking at Harry.
  ","['Ginny', 'Harry']"
"""What is it?"" said Harry.
  ",['Harry']
"Ginny looked as though she couldn't find the right words.
  ",['Ginny']
"""What?""said Ron.
  Ginny opened her mouth, but no sound came out.","['Ron', 'Ginny']"
"Harry leaned forward and spoke quietly, so that only Ginny and Ron could hear him.
  ","['Harry', 'Ginny', 'Ron']"
"""Is it something about the Chamber of Secrets?",['the Chamber of Secrets']
Have you seen something?,[]
"Someone acting oddly?""
  Ginny drew a deep breath and, at that precise moment, Percy Weasley appeared, looking tired and wan.
  ","['Ginny', 'Percy Weasley']"
"""If you've finished eating, I'll take that seat, Ginny.",['Ginny']
"I'm starving, I've only just come off patrol duty.",[]
"""
  Ginny jumped up as though her chair had just been electrified, gave Percy a fleeting, frightened look, and scampered away.","['Ginny', 'Percy']"
"Percy sat down and grabbed a mug from the center of the table.
  ",[]
"""Percy!"" said Ron angrily.",['Ron']
"""She was just about to tell us some-' thing important!""
  ",[]
"Halfway through a gulp of tea, Percy choked.
  ","['Halfway', 'Percy']"
"""What sort of thing?"" he said, coughing.
  ",[]
"""I just asked her if she'd seen anything odd, and she started to say
  ""Oh - that - that's nothing to do with the Chamber of Secrets,"" said Percy at once.
  ","['the Chamber of Secrets', 'Percy']"
"""How do you know?"" said Ron, his eyebrows raised.
  ",['Ron']
"""Well, er, if you must know, Ginny, er, walked in on me the other day when I was - well, never mind - the point is, she spot
  ted me doing something and I, um, I asked her not to mention it to anybody.","['Ginny', 'the other day']"
"I must say, I did think she'd keep her word.",[]
"It's nothing, really, Id just rather -""
  Harry had never seen Percy look so uncomfortable.
  ","['Harry', 'Percy']"
"""What were you doing, Percy?"" said Ron, grinning.","['Percy', 'Ron']"
"""Go on, tell us, we won't laugh.",[]
"""
  Percy didn't smile back.
  ",['Percy']
"""Pass me those rolls, Harry, I'm starving.",['Harry']
"""
  Harry knew the whole mystery might be solved tomorrow without their help, but he wasn't about to pass up a chance to speak to Myrtle if it turned up - and to his delight it did, midmorning, when they were being led to History of Magic by Gilderoy Lockhart.
  Lockhart, who had so often assured them that all danger had passed, only to be proved wrong right away, was now wholeheartedly convinced that it was hardly worth the trouble to see them safely down the corridors.","['Harry', 'tomorrow', 'Myrtle', 'Magic', 'Gilderoy Lockhart', 'Lockhart']"
"His hair wasn't as sleek as usual; it seemed he had been up most of the night, patrolling the fourth floor.
  ",['fourth']
"""Mark my words,"" he said, ushering them around a corner.",['Mark']
"""The first words out of those poor Petrified people's mouths will be It was Hagrid.'","['first', 'Petrified']"
"Frankly, I'm astounded Professor McGonagall thinks all these security measures are necessary.",['McGonagall']
"""
  (ti agree, sir,"" said Harry, making Ron drop his books in surprise.
  ","['Harry', 'Ron']"
"""Thank you, Harry, said Lockhart graciously while they waited for a long line of Hufflepuffs to pass.","['Harry', 'Lockhart', 'Hufflepuffs']"
"""I mean, we teachers have quite enough to be getting on with, without walking students to classes and standing guard all night ......
  ",['all night']
"""That's right,"" said Ron, catching on.",['Ron']
"""Why don't you leave us here, sir, we've only got one more corridor to go -""
  ""You know, Weasley, I think I will,"" said Lockhart.","['one', 'Weasley', 'Lockhart']"
"""I really should go and prepare my next class -""
  ",[]
"And he hurried off.
  ",[]
"""Prepare his class,"" Ron sneered after him.",['Ron']
"""Gone to curl his hair, more like.",[]
"""
  They let the rest of the Gryffindors draw ahead of them, then darted down a side passage and hurried off toward Moaning Myrtle's bathroom.","['Gryffindors', ""Moaning Myrtle's""]"
"But just as they were congratulating each other on their brilliant scheme
  ""Potter!",[]
Weasley!,['Weasley']
What are you doing?,[]
"""
  It was Professor McGonagall, and her mouth was the thinnest of thin lines.
  ",['McGonagall']
"""We were -we were-"" Ron stammered.",['Ron']
"""We were going to - to go and see -""
  ""Hermione,"" said Harry.",['Harry.']
"Ron and Professor McGonagall both looked at him.
  ","['Ron', 'McGonagall']"
"""We haven't seen her for ages, Professor,"" Harry went on hurriedly, treading on Ron's foot, ""and we thought we'd sneak into the hospital wing, you know, and tell her the Mandrakes are nearly ready and, er, not to worry -""
  Professor McGonagall was still staring at him, and for a moment, Harry thought she was going to explode, but when she spoke, it was in a strangely croaky voice.
  ","['Harry', 'Ron', 'Mandrakes', 'McGonagall', 'Harry']"
"""Of course,"" she said, and Harry, amazed, saw a tear glistening in her beady eye.",['Harry']
"""Of course, I realize this has all been hardest on the friends of those who have been ...",[]
I quite understand.,[]
"Yes,
  Potter, of course you may visit Miss Granger.",['Granger']
I will inform Professor Binns where you've gone.,[]
Tell Madam Pomfrey I have given my permission.,['Pomfrey']
"""
  Harry and Ron walked away, hardly daring to believe that they'd avoided detention.","['Harry', 'Ron']"
"As they turned the corner, they distinctly heard Professor McGonagall blow her nose.
  ",['McGonagall']
"""That,"" said Ron fervently, ""was the best story you've ever come up with.",['Ron']
"""
  They had no choice now but to go to the hospital wing and tell Madam Pomfrey that they had Professor McGonagall's permission to visit Hermione.
  ","['Pomfrey', 'McGonagall']"
