sentence,entities
"My wife and son will be arriving shortly, we are attending a concert tonight with Mr. and Mrs.
  Fudge.",['tonight']
"""
  Crouch was now talking fluently to a tree again, and seemed completely unaware that Harry was there, which surprised Harry so much he didn't notice that Crouch had released him.
  ","['Crouch', 'Harry', 'Harry', 'Crouch']"
"""Yes, my son has recently gained twelve O.W.L.S, most satisfactory, yes, thank you, yes, very proud indeed.",['twelve']
"Now, if you could bring me that memo from the Andorran Minister of Magic, I think I will have time to draft a response. ...","['Andorran', 'Magic']"
"""
  ""You stay here with him!""",[]
Harry said to Krum.,"['Harry', 'Krum']"
"""I'll get Dumbledore, I'll be quicker, I know where his office is -""
  ""He is mad,"" said Krum doubtfully, staring down at Crouch, who was still gabbling to the tree, apparently convinced it was Percy.
  ","['Dumbledore', 'Krum', 'Crouch', 'Percy']"
"""Just stay with him,"" said Harry, starting to get up, but his movement seemed to trigger another abrupt change in Mr. Crouch, who seized him hard around the knees and pulled Harry back to the ground.
  ","['Harry', 'Crouch', 'Harry']"
"""Don't. . .",[]
leave .. .,[]
"me!""",[]
"he whispered, his eyes bulging again.",[]
"""I... escaped .. .
  must warn . . .",[]
must tell... see Dumbledore . . .,['Dumbledore']
my fault... all my fault. . .,[]
"Bertha .
  . .",[]
dead ...,[]
all my fault.,[]
..,[]
my son ...,[]
my fault... tell Dumbledore ...,['Dumbledore']
"Harry Potter ...
  the Dark Lord .",['Harry Potter']
. .,[]
stronger . . .,[]
"Harry Potter ...""
  ""I'll get Dumbledore if you let me go, Mr. Crouch!"" said Harry.","['Harry Potter', 'Dumbledore', 'Crouch', 'Harry']"
He looked furiously around at Krum.,['Krum']
"""Help me, will you?""
  Looking extremely apprehensive, Krum moved forward and squatted down next to Mr. Crouch.
  ","['Krum', 'Crouch']"
"""Just keep him here,"" said Harry, pulling himself free of Mr. Crouch.","['Harry', 'Crouch']"
"""I'll be back with Dumbledore.",['Dumbledore']
"""
  ""Hurry, von't you?""",['Hurry']
Krum called after him as Harry sprinted away from the forest and up through the dark grounds.,['Harry']
"They were deserted; Bagman, Cedric, and Fleur had disappeared.
  ","['Bagman', 'Cedric', 'Fleur']"
"Harry tore up the stone steps, through the oak front doors, and off up the marble staircase, toward the second floor.
  ","['Harry', 'second']"
"Five minutes later he was hurtling toward a stone gargoyle standing halfway along an empty corridor.
  ",['Five minutes later']
"""Sher - sherbet lemon!""",[]
"he panted at it.
  ",[]
"This was the password to the hidden staircase to Dumbledore's office - or at least, it had been two years ago.","['Dumbledore', 'two years ago']"
"The password had evidently changed, however, for the stone gargoyle did not spring to life and jump aside, but stood frozen, glaring at Harry malevolently.
  ""Move!""",['Harry']
Harry shouted at it.,['Harry']
"""C'mon!""
  ",[]
But nothing at Hogwarts had ever moved just because he shouted at it; he knew it was no good.,[]
He looked up and down the dark corridor.,[]
"Perhaps Dumbledore was in the staffroom?
  ",['Dumbledore']
"He started running as fast as he could toward the staircase -""
  POTTER!""
  ",[]
Harry skidded to a halt and looked around.,['Harry']
Snape had just emerged from the hidden staircase behind the stone gargoyle.,['Snape']
"The wall was sliding shut behind him even as he beckoned Harry back toward him.
  ",['Harry']
"""What are you doing here, Potter?""
  ""I need to see Professor Dumbledore!"" said Harry, running back up the corridor and skidding to a standstill in front of Snape instead.","['Potter', 'Dumbledore', 'Harry', 'Snape']"
"""It's Mr. Crouch . . .",['Crouch']
he's just turned up ...,[]
he's in the forest...,[]
"he's asking -""
  ""What is this rubbish?"" said Snape, his black eyes glittering.",['Snape']
"""What are you talking about?""
  ""Mr. Crouch!""",['Crouch']
Harry shouted.,['Harry']
"""From the Ministry!",[]
"He's ill or something - he's in the forest, he wants to see Dumbledore!",['Dumbledore']
"Just give me the password up to -""
  ""The headmaster is busy.",[]
"Potter,"" said Snape, his thin mouth curling into an unpleasant smile.
  ",['Snape']
"""I've got to tell Dumbledore!""",['Dumbledore']
"Harry yelled.
  ",['Harry']
"""Didn't you hear me.",[]
Potter?,[]
"""
  Harry could tell Snape was thoroughly enjoying himself, denying Harry the thing he wanted when he was so panicky.
  ","['Harry', 'Snape', 'Harry']"
"""Look,"" said Harry angrily, ""Crouch isn't right - he's - he's out of his mind - he says he wants to warn -""
  The stone wall behind Snape slid open.","['Harry', 'Crouch', 'Snape']"
"Dumbledore was standing there, wearing long green robes and a mildly curious expression.",['Dumbledore']
"""Is there a problem?"" he said, looking between Harry and Snape.
  ","['Harry', 'Snape']"
"""Professor!""",[]
"Harry said, sidestepping Snape before Snape could speak, ""Mr. Crouch is here - he's down in the forest, he wants to speak to you!""
  ","['Harry', 'Snape', 'Snape', 'Crouch']"
"Harry expected Dumbledore to ask questions, but to his relief, Dumbledore did nothing of the sort.
  ","['Harry', 'Dumbledore', 'Dumbledore']"
"""Lead the way,"" he said promptly, and he swept off along the corridor behind Harry, leaving Snape standing next to the gargoyle and looking twice as ugly.
  ","['Harry', 'Snape']"
"""What did Mr. Crouch say.",['Crouch']
"Harry?"" said Dumbledore as they walked swiftly down the marble staircase.
  ","['Harry', 'Dumbledore']"
"""Said he wants to warn you . .",['Said']
.,[]
said he's done something terrible ...,[]
he mentioned his son . . .,[]
and Bertha Jorkins .. .,['Bertha Jorkins']
and - and Voldemort. . .,['Voldemort']
something about Voldemort getting stronger. ...,['Voldemort']
"""
  ""Indeed,"" said Dumbledore, and he quickened his pace as they hurried out into the pitch-darkness.
  ",['Dumbledore']
"""He's not acting normally,"" Harry said, hurrying along beside Dumbledore.","['Harry', 'Dumbledore']"
"""He doesn't seem to know where he is.",[]
"He keeps talking like he thinks Percy Weasley's there, and then he changes, and says he needs to see you.","[""Percy Weasley's""]"
...,[]
I left him with Viktor Krum.,['Viktor Krum']
"""
  ""You did?"" said Dumbledore sharply, and he began to take longer strides still, so that Harry was running to keep up.","['Dumbledore', 'Harry']"
"""Do you know if anybody else saw Mr. Crouch?""
  ""No,"" said Harry.","['Crouch', 'Harry']"
"""Krum and I were talking, Mr. Bagman had just finished telling us about the third task, we stayed behind, and then we saw Mr. Crouch coming out of the forest -""
  ""Where are they?"" said Dumbledore as the Beauxbatons carriage emerged from the darkness.
  ","['Bagman', 'third', 'Crouch', 'Dumbledore', 'Beauxbatons']"
"""Over here,"" said Harry, moving in front of Dumbledore, leading the way through the trees.","['Harry', 'Dumbledore']"
"He couldn't hear Crouch's voice anymore, but he knew where he was going; it hadn't been much past the Beauxbatons carriage . . .","['Crouch', 'Beauxbatons']"
"somewhere around here. . . .
  ",[]
"""Viktor?""",[]
"Harry shouted.
  ",['Harry']
"No one answered.
  ",[]
"""They were here,"" Harry said to Dumbledore.","['Harry', 'Dumbledore']"
"""They were definitely somewhere around here.
  ",[]
"...""
  ""Lumos,"" Dumbledore said, lighting his wand and holding it up.
  ","['Lumos', 'Dumbledore']"
"Its narrow beam traveled from black trunk to black trunk, illuminating the ground.",[]
"And then it fell upon a pair of feet.
  ",[]
Harry and Dumbledore hurried forward.,"['Harry', 'Dumbledore']"
Krum was sprawled on the forest floor.,[]
He seemed to be unconscious.,[]
There was no sign at all of Mr. Crouch.,['Crouch']
"Dumbledore bent over Krum and gently lifted one of his eyelids.
  ",['Krum']
"""Stunned,"" he said softly.",[]
"His half-moon glasses glittered in the wandlight as he peered around at the surrounding trees.
  ",['half-moon']
"""Should I go and get someone?"" said Harry.",['Harry']
"""Madam Pomfrey?""
  ""No,"" said Dumbledore swiftly.","['Pomfrey', 'Dumbledore']"
"""Stay here.",[]
"""
  He raised his wand into the air and pointed it in the direction of Hagrid's cabin.",['Hagrid']
Harry saw something silvery dart out of it and streak away through the trees like a ghostly bird.,['Harry']
"Then Dumbledore bent over Krum again, pointed his wand at him, and muttered, ""Ennervate.","['Dumbledore', 'Krum', 'Ennervate']"
"""
  Krum opened his eyes.",['Krum']
He looked dazed.,[]
"When he saw Dumbledore, he tried to sit up, but Dumbledore put a hand on his shoulder and made him lie still.
  ","['Dumbledore', 'Dumbledore']"
"""He attacked me!""",[]
"Krum muttered, putting a hand up to his head.",[]
"""The old madman attacked me!",[]
I vos looking around to see vare Potter had gone and he attacked from behind!,['Potter']
"""
  ""Lie still for a moment,"" Dumbledore said.
  ",['Dumbledore']
"The sound of thunderous footfalls reached them, and Hagrid came panting into sight with Fang at his heels.",['Hagrid']
"He was carrying his crossbow.
  ",[]
"""Professor Dumbledore!""",['Dumbledore']
"he said, his eyes widening.",[]
"""Harry - what the - ?""
  ""Hagrid, I need you to fetch Professor Karkaroff,"" said Dumbledore.","['Harry', 'Karkaroff', 'Dumbledore']"
"""His student has been attacked.",[]
"When you've done that, kindly alert Professor Moody -""
  ""No need, Dumbledore,"" said a wheezy growl.","['Moody -""', 'Dumbledore']"
"""I'm here.",[]
"""
  Moody was limping toward them, leaning on his staff, his wand lit.
  ",['Moody']
"""Damn leg,"" he said furiously.",[]
"""Would've been here quicker . . .",[]
what's happened?,[]
"Snape said something about Crouch -""
  ""Crouch?"" said Hagrid blankly.
  ",['Snape']
"""Karkaroff, please, Hagrid!"" said Dumbledore sharply.
  ","['Hagrid', 'Dumbledore']"
"""Oh yeah . .'.",[]
"right y'are, Professor. . ."" said Hagrid, and he turned and disappeared into the dark trees, Fang trotting after him.
  ",['Hagrid']
"""I don't know where Barty Crouch is,"" Dumbledore told Moody, ""but it is essential that we find him.","['Barty Crouch', 'Dumbledore', 'Moody']"
"""
  ""I'm onto it,"" growled Moody, and he pulled out his wand and limped off into the forest.
  ",['Moody']
Neither Dumbledore nor Harry spoke again until they heard the unmistakable sounds of Hagrid and Fang returning.,['Harry']
Karkaroff was hurrying along behind them.,['Karkaroff']
"He was wearing his sleek silver furs, and he looked pale and agitated.
  ",[]
"""What is this?"" he cried when he saw Krum on the ground and Dumbledore and Harry beside him.","['Krum', 'Dumbledore', 'Harry']"
"""What's going on?""
  ""I vos attacked!"" said Krum, sitting up now and rubbing his head.",['Krum']
"""Mr. Crouch or votever his name -""
  ""Crouch attacked you?",['Crouch']
Crouch attacked you?,['Crouch']
"The Triwizard judge?""
  ""Igor,"" Dumbledore began, but Karkaroff had drawn himself up, clutching his furs around him, looking livid.
  ","['Triwizard', 'Dumbledore', 'Karkaroff']"
"""Treachery!""",[]
"he bellowed, pointing at Dumbledore.",[]
"""It is a plot!",[]
"You and your Ministry of Magic have lured me here under false pretenses, Dumbledore!","['Magic', 'Dumbledore']"
This is not an equal competition!,[]
"First you sneak Potter into the tournament, though he is underage!",['First']
Now one of your Ministry friends attempts to put my champion out of action!,['one']
"I smell double-dealing and corruption in this whole affair, and you, Dumbledore, you, with your talk of closer international wizarding links, of rebuilding old ties, of forgetting old differences - here's what I think of you!",['Dumbledore']
"""
  Karkaroff spat onto the ground at Dumbledore's feet.","[""Dumbledore's feet""]"
"In one swift movement, Hagrid seized the front of Karkaroff's furs, lifted him into the air, and slammed him against a nearby tree.
  ","['one', 'Hagrid', 'Karkaroff']"
"""Apologize!""",[]
"Hagrid snarled as Karkaroff gasped for breath, Hagrid's massive fist at his throat, his feet dangling in midair.
  ","['Karkaroff', 'Hagrid']"
"""Hagrid, no!""",[]
"Dumbledore shouted, his eyes flashing.
  ",[]
"Hagrid removed the hand pinning Karkaroff to the tree, and Karkaroff slid all the way down the trunk and slumped in a huddle at its roots; a few twigs and leaves showered down upon his head.
  ","['Karkaroff', 'Karkaroff']"
