sentence,entities
"Ron did very well until he reached the hinkypunk, which successfully confused him into sinking waist-high into the quagmire.",['Ron']
Hermione did everything perfectly until she reached the trunk with the boggart in it.,[]
"After about a minute inside it, she burst out again, screaming.
  ",['about a minute']
"""Hermione!"" said Lupin, startled.",['Lupin']
"""What's the matter?""
  ""P -- P -- Professor McGonagall!""",['McGonagall']
"Hermione gasped, pointing into the trunk.",[]
"""Sh -- she said I'd failed everything!""
  It took a little while to calm Hermione down.",[]
"When at last she had regained a grip on herself, she, Harry, and Ron went back to the castle.","['Harry', 'Ron']"
"Ron was still slightly inclined to laugh at Hermione's boggart, but an argument was averted by the sight that met them on the top of the steps.
  ","['Ron', 'Hermione']"
"Cornelius Fudge, sweating slightly in his pinstriped cloak, was standing there staring out at the grounds.",['Cornelius Fudge']
"He started at the sight of Harry.
  ",['Harry']
"""Hello there, Harry!"" he said.",['Harry']
"""Just had an exam, I expect?",[]
"Nearly finished?""
  ""Yes,"" said Harry.",['Harry']
"Hermione and Ron, not being on speaking terms with the Minister of Magic, hovered awkwardly in the background.
  ","['Ron', 'Magic']"
"""Lovely day,"" said Fudge, casting an eye over the lake.
  ",['Fudge']
"""Pity... pity...""
  He sighed deeply and looked down at Harry.
  ",['Harry']
"""I'm here on an unpleasant mission, Harry.",['Harry']
The Committee for the Disposal of Dangerous Creatures required a witness to the execution of a mad hippogriff.,['The Committee for the Disposal of Dangerous Creatures']
"As I needed to visit Hogwarts to check on the Black situation, I was asked to step in.",[]
"""
  ""Does that mean the appeal's already happened?""",[]
"Ron interrupted, stepping forward.
  ",['Ron']
"""No, no, it's scheduled for this afternoon,"" said Fudge, looking curiously at Ron.
  ","['this afternoon', 'Fudge', 'Ron']"
"""Then you might not have to witness an execution at A!"" said Eon stoutly.",['Eon']
"""The hippogriff might get off!""
  ",[]
"Before Fudge could answer, two wizards came through the castle doors behind him.",['two']
"One was so ancient he appeared to be withering before their very eyes; the other was tall and strapping, with a thin back mustache.",['One']
"Harry gathered that they were representatives of the Committee for the Disposal of Dangerous Creatures, because tie very old wizard squinted toward Hagrid's cabin and said in a feeble voice, ""Dear, dear, I'm getting too old for this....","['Harry', 'the Committee for the Disposal of Dangerous Creatures', 'Hagrid']"
"Two o'clock, isn't it, Fudge?""
  The black-mustached man was fingering something in his belt; Harry looked and saw that he was running one broad thumb along the blade of a shining axe.","[""Two o'clock"", 'Fudge', 'Harry', 'one']"
"Ron opened his mouth to say something, but Hermione nudged him hard in the ribs and jerked her head toward the entrance hall.
  ",['Ron']
"""Why'd you stop me?"" said Ron angrily as they entered the Great Hall for lunch.","['Ron', 'the Great Hall']"
"""Did you see them?",[]
They've even got the axe ready!,[]
"This isn't justice!""
  ""Ron, your dad works for the Ministry, you can't go saying things like that to his boss!"" said Hermione, but she too looked very upset.","['Ron', 'Hermione']"
"""As long as Hagrid keeps his head this time, and argue, hi case properly, they can't possibly execute Buckbeak....""
  But Harry could tell Hermione didn't really believe what she was saying.","['Hagrid', 'Buckbeak', 'Harry']"
"All around them, people were talking excitedly as they ate their lunch, happily anticipating the end of the exams that afternoon, but Harry, Ron, and Hermione, lost in worry about Hagrid and Buckbeak, didn't join in.
  ","['afternoon', 'Harry, Ron', 'Hermione', 'Hagrid', 'Buckbeak']"
"Harry's and Ron's last exam was Divination; Hermione's, Muggle Studies.","['Harry', 'Ron', 'Hermione']"
"They walked up the marble staircase together; Hermione left them on the first floor and Harry and Ron proceeded all the way up to the seventh, where many of their class were sitting on the spiral staircase to Professor Trelawney's classroom, trying to cram in a bit of last-minute studying.
  ","['Hermione', 'first', 'Harry', 'Ron', 'seventh', 'Trelawney', 'last-minute']"
"""She's seeing us all separately,"" Neville informed them as they went to sit down next to him.",['Neville']
He had his copy of Unfogging the Future open on his lap at the pages devoted to crystal gazing.,['Unfogging the Future']
"""Have either of you ever seen anything in a crystal ball?""",[]
"he asked them unhappily.
  ",[]
"""Nope,"" said Ron in an offhand voice.",['Ron']
"He kept checking his watch; Harry. knew that he was counting down the time until Buckbeak's appeal started.
  ","['Harry', 'Buckbeak']"
The line of people outside the classroom shortened very slowly.,[]
"As each person climbed back down the silver ladder, the rest of the class hissed, ""What did she ask?",[]
Was it okay?,[]
"""
  But they all refused to say.
  ",[]
"""She says the crystal ball's told her that if I tell you, I'll have a horrible accident!"" squeaked Neville as he clambered back down the ladder toward Harry and Ron, who had now reached the landing.
  ","['Neville', 'Harry', 'Ron']"
"""That's convenient,"" snorted Ron.",['Ron']
"""You know, I'm starting to think Hermione was right about her"" -- he jabbed his thumb toward the trapdoor overhead -- ""she's a right old fraud.",['Hermione']
"""
  ""Yeah,"" said Harry, looking at his own watch.",['Harry']
It-was now two o'clock.,"[""two o'clock""]"
"""Wish she'd hurry up...""
  Parvati came back down the ladder glowing with pride.
  ",['Parvati']
"""She says I've got all the makings of a true Seer,"" she informed Harry and Ron.","['Seer', 'Harry', 'Ron']"
"""I saw loads of stuff...",[]
"Well, good luck!",[]
"""
  She hurried off down the spiral staircase toward Lavender.
  ",[]
"""Ronald Weasley,"" said the familiar, misty voice from over their heads.",['Ronald Weasley']
Ron grimaced at Harry and climbed the silver ladder out of sight.,"['Ron', 'Harry']"
Harry was now the only person left to be tested.,['Harry']
"He settled himself on the floor with his back against the wall, listening to a fly buzzing in the sunny window, his mind across the grounds with Hagrid.
  ",['Hagrid']
"Finally, after about twenty minutes, Ron's large feet reappeared on the ladder.
  ","['about twenty minutes', 'Ron']"
"""How'd it go?""",[]
"Harry asked him, standing up.
  ",['Harry']
"""Rubbish,"" said Ron. ""Couldn't see a thing, so I made some stuff up.",['Ron']
"Don't think she was convinced, though....""
  ""Meet you in the common room,"" Harry muttered as Professor Trelawney's voice called, ""Harry Potter!","['Harry', 'Trelawney', 'Harry Potter']"
"""
  The tower room was hotter than ever before; the curtains were closed, the fire was alight, and the usual sickly scent made Harry cough as he stumbled through the clutter of chairs and table to where Professor Trelawney sat waiting for him before a large crystal ball.
  ","['Harry', 'Trelawney']"
"""Good day, my dear,"" she said softly.",['Good day']
"""If you would kindly gaze into the Orb.... Take your time, now... then tell me what you see within it....""
  Harry bent over the crystal ball and stared, stared as hard as he could, willing it to show him something other than swirling white fog, but nothing happened.
  ",['Harry']
"""Well?""",[]
Professor Trelawney prompted delicately.,['Trelawney']
"""What do you see?",[]
"""
  The heat was overpowering and his nostrils were stinging with the perfumed smoke wafting from the fire beside them.",[]
"He thought of what Ron had just said, and decided to pretend.
  ",['Ron']
"""Er --"" said Harry, ""a dark shape...",['Harry']
"um...""
  ""What does it resemble?"" whispered Professor Trelawney.",['Trelawney']
"""Think, now...""
  Harry cast his mind around and it landed on Buckbeak.
  ","['Harry', 'Buckbeak']"
"""A hippogriff,"" he said firmly.
  ",[]
"""Indeed!"" whispered Professor Trelawney, scribbling keenly on the parchment perched upon her knees.",['Trelawney']
"""My boy, you may well be seeing the outcome of poor Hagrid's trouble with the Ministry of Magic!","['Hagrid', 'the Ministry of Magic']"
Look closer...,[]
"Does the hippogriff appear to... have its head?""
  ""Yes,"" said Harry firmly.
  ",['Harry']
"""Are you sure?""",[]
Professor Trelawney urged him.,['Trelawney']
"""Are you quite sure, dear?",[]
"You don't see it writhing on the ground, perhaps, and a shadowy figure raising an axe behind it?""
  ""No!"" said Harry, starting to feel slightly sick.
  ",['Harry']
"""No blood?",[]
"No weeping Hagrid?""
  ""No!"" said Harry again, wanting more than ever to leave the room and the heat.","['Hagrid', 'Harry']"
"""It looks fine, it's - - flying away...""
  Professor Trelawney sighed.
  ",['Trelawney']
"""Well, dear, I think we'll leave it there....",[]
A little disappointing...,[]
but I'm sure you did your best.,[]
"""
  Relieved, Harry got up, picked up his bag and turned to go, but then a loud, harsh voice spoke behind him.
  ",['Harry']
"""IT WILL HAPPEN TONIGHT.",['TONIGHT']
"""
  Harry wheeled around.",['Harry']
"Professor Trelawney had gone rigid in her armchair; her eyes were unfocused and her mouth sagging.
  ",['Trelawney']
"""S -- sorry?"" said Harry.
  ",['Harry']
But Professor Trelawney didn't seem to hear him.,['Trelawney']
Her eyes started to roll.,[]
Harry sat there in a panic.,['Harry']
She looked as though she was about to have some sort of seizure.,[]
"He hesitated, thinking of running to the hospital wing -- and then Professor Trelawney spoke again, in the same harsh voice, quite unlike her own:
  ""THE DARK LORD LIES ALONE AND FRIENDLESS, ABANDONED BY HIS FOLLOWERS.","['Trelawney', 'FRIENDLESS', 'ABANDONED']"
HIS SERVANT HAS BEEN CHAINED THESE TWELVE YEARS.,['YEARS']
"TONIGHT, BEFORE MIDNIGHT...",['TONIGHT']
THE SERVANT WILL BREAK FREE AND SET OUT TO REJOIN HIS MASTER.,[]
"THE DARK LORD WILL RISE AGAIN WITH HIS SERVANTS AID, GREATER AND MORE TERRIBLE THAN EVER HE WAS.",['GREATER']
TONIGHT...,['TONIGHT']
BEFORE MIDNIGHT...,[]
THE SERVANT... WILL SET OU...,"['SERVANT', 'WILL SET OU']"
TO REJOIN...,[]
"HIS MASTER....
  Professor Trelawney's head fell forward onto her chest.",['Trelawney']
She made a grunting sort of noise.,[]
"Harry sat there, staring at her.",['Harry']
"Then, quite suddenly, Professor Trelawney's head snapped up again.
  ",['Trelawney']
"""I'm so sorry, dear boy,"" she said dreamily, ""the heat of the day, you know...",['the day']
"I drifted off for a moment....""
  Harry sat there, staring at her.
  ",['Harry']
"""Is there anything wrong, my dear?""
  ""You -- you just told me that the -- the Dark Lord's going to rise again... that his servant's going to go back to him.
  ",[]
"Professor Trelawney looked thoroughly startled.
  ",['Trelawney']
"""The Dark Lord?",['The Dark Lord?']
He-Who-Must-Not-Be-Named?,[]
"My dear boy, that's hardly something to joke about....",[]
"Rise again, indeed --""
  ,'But you just said it!",[]
"You. said the Dark Lord --""
  ""I think you must have dozed off too, dear!"" said Professor Trelawney.",['Professor Trelawney']
"""I would certainly not presume to predict anything quite as far-fetched as that!",[]
"""
  Harry climbed back down the ladder and the spiral staircase, wondering... had he just heard Professor Trelawney make a real prediction?","['Harry', 'Trelawney']"
"Or had that been her idea of an impressive end to the test?
  ",[]
"Five minutes later he was dashing past the security trolls outside the entrance to Gryffindor Tower, Professor Trelawney's words still resounding in his head.","['Five minutes later', 'Gryffindor Tower', 'Trelawney']"
"People were striding past him in the opposite direction, laughing and joking, heading for the grounds and a bit of long-awaited freedom; by the time he had reached the portrait hole and entered the common room, it was almost deserted.",[]
"Over in the corner, however, sat Ron and Hermione.
  ",['Ron']
"""Professor Trelawney,"" Harry panted, ""just told me --""
  But he stopped abruptly at the sight of their faces.
  ","['Trelawney', 'Harry']"
"""Buckbeak lost,"" said Ron weakly.",['Ron weakly']
"""Hagrid's just sent this.",['Hagrid']
"""
  Hagrid's note was dry this time, no tears had splattered it, yet his hand seemed to have shaken so much as he wrote that it was hardly legible.
  ",['Hagrid']
Lost appeal.,[]
They're going to execute at sunset.,[]
Nothing you can do.,[]
Don't come down.,[]
"I don't want you to see it.
  ",[]
"Hagrid
  ""We've got to go,"" said Harry at once.",['Harry']
"""He can't just sit there on his own, waiting for the executioner!""
  ""Sunset, though,"" said Ron, who was staring out the window ill a glazed sort of way.",['Ron']
